Id,title,rating
3777,Influence: The Psychology of Persuasion,4.18
3778,Divergent Series Complete Box Set,4.31
3779,Puslu Kıtalar Atlası,4.51
3780,زندگی در پیش رو,4.16
3781,Black Dawn,4.26
3782,Enchanters' End Game,4.18
3783,Mortal,4.77
3784,"Molloy, Malone Dies, The Unnamable",4.28
3785,Dark Guardian,4.33
3786,I Kissed Dating Goodbye: A New Attitude Toward Relationships and Romance,3.6
3787,Hot Six,4.19
3788,Herodotus 7-9 (Greek History),3.73
3789,The Secret,4.26
3790,Sleepers,4.19
3791,The Ground Beneath Her Feet,3.78
3792,The Sea,3.5
3793,Blue-Eyed Devil,4.2
3794,Wicked Betrayal,4.3
3795,Pan,3.91
3796,Hop On Pop,3.96
3797,Forget You,3.79
3798,Justice,4.3
3799,Spider's Bite,3.87
3800,No Longer Human,4.08
3801,King Solomon's Mines,3.8
3802,The Adventures of Tom Sawyer & Adventures of Huckleberry Finn,4.08
3803,Point Blank,4.1
3804,Blood Canticle,3.71
3805,Beyond the Highland Mist,3.98
3806,"The Secret Diary of Adrian Mole, Aged 13 3/4",3.87
3807,Until November,4.14
3808,Nice Girls Don't Have Fangs,3.92
3809,On the Edge,4.03
3810,Pleasure of a Dark Prince,4.41
3811,The Doors of Perception & Heaven and Hell,3.96
3812,The Wishsong of Shannara,3.98
3813,Evenfall,4.2
3814,Fire with Fire,4.12
3815,The Assiduous Quest of Tobias Hopkins: Part Three: The Dutchman,4.43
3816,Elephant Man,3.95
3817,Niebla,4.04
3818,White Night,4.41
3819,Law Man,4.32
3820,Article 5,3.78
3821,Requiem,4.14
3822,Down to You,4.04
3823,Pants on Fire,3.65
3824,The Son of Sobek,4.25
3825,A Constellation of Vital Phenomena,4.13
3826,Sula,3.89
3827,Rage,3.79
3828,Los renglones torcidos de Dios,4.21
3829,Bright Side,4.39
3830,"The Absolute Sandman, Volume Two",4.69
3831,Exquisite Corpse,3.8
3832,Fables of the Reconstruction,4.16
3833,Dispatches,4.23
3834,The Screaming Staircase,4.2
3835,The 100,3.56
3836,Spellbound,3.88
3837,The Code: The Assiduous Quest of Tobias Hopkins - Part Two,4.92
3838,The Winner's Kiss,4.27
3839,Agnes Grey,3.67
3840,When the Lion Feeds,4.17
3841,The Last Letter from Your Lover,3.95
3842,The Black Swan: The Impact of the Highly Improbable,3.9
3843,Homecoming: The Assiduous Quest of Tobias Hopkins - Part One,4.61
3844,Autobiography of Red,4.31
3845,Lean Mean Thirteen,4.09
3846,The Falls,3.57
3847,The Seer and the Sword,4.11
3848,Poughkeepsie,3.92
3849,Revived,3.79
3850,Think of a Number,3.84
3851,The Dice Man,3.6
3852,The Darkness That Comes Before,3.78
3853,Everything's Eventual: 14 Dark Tales,3.95
3854,Flutter,3.97
3855,No One Belongs Here More Than You,3.81
3856,"It Ain't Me, Babe",4.2
3857,Tales of Mystery and Imagination,4.16
3858,Nights at the Circus,3.93
3859,Ender in Exile,3.9
3860,The Mating,4.01
3861,The Summer I Turned Pretty Trilogy: The Summer I Turned Pretty; It's Not Summer Without You; We'll Always Have Summer,4.44
3862,Me Before You,4.26
3863,The Last Continent,4
3864,Dreams from My Father: A Story of Race and Inheritance,3.84
3865,Ancillary Justice,3.98
3866,One Tiny Lie,4.28
3867,Three Junes,3.56
3868,Half the Sky: Turning Oppression Into Opportunity for Women Worldwide,4.3
3869,Entice,4.03
3870,Nana,3.84
3871,Escape from Freedom,4.23
3872,"Stalingrad: The Fateful Siege, 1942–1943",4.3
3873,The 4-Hour Workweek,3.86
3874,The Invisible Ring,4.06
3875,Grit: The Banter and Brutality of the Late-Night Cab,4.35
3876,"Death Note, Vol. 12: Finis",4.36
3877,The Symposium,4.02
3878,Cinema of Shadows,3.71
3879,This Star Won't Go Out: The Life and Words of Esther Grace Earl,4.18
3880,Shit my History Teacher DID NOT tell me!,4.17
3881,The Secret Adversary,3.83
3882,The Fortress of Solitude,3.87
3883,Amatore's Restaurant,4.28
3884,Annie on My Mind,3.98
3885,Dream Country,4.25
3886,Perfect,4.01
3887,A Civil Campaign,4.43
3888,The Fire Within,3.77
3889,The Enemy,4.08
3890,The Waking,3.91
3891,"Harry Potter and the Cursed Child, Parts 1 & 2",3.7
3892,Getting Things Done: The Art of Stress-Free Productivity,3.98
3893,The Undomestic Goddess,3.82
3894,Into the Forest,3.79
3895,Sword in the Storm,4.25
3896,The Icewind Dale Trilogy Collector's Edition,4.29
3897,Incendiary,4.42
3898,The Street of Crocodiles,4.19
3899,Willing Captive,4.1
3900,The Spectacular Now,3.53
3901,Looking for Alibrandi,3.86
3902,Everything I Never Told You,3.83
3903,Half Broke Horses,4.06
3904,Forever Odd,3.97
3905,Endless,4.52
3906,I Let You Go,4.08
3907,Unbelievable,4.05
3908,Phantom,3.99
3909,Gargantua and Pantagruel,3.7
3910,It's Not about the Bike: My Journey Back to Life,3.71
3911,Chaos Walking: A Trilogy (Chaos Walking #1-3),4.5
3912,The Fallen Star,3.91
3913,Spook House,3.82
3914,Every Boy's Got One,3.77
3915,Feral Sins,4.11
3916,Starflower,4.48
3917,Charly,3.98
3918,I Hope They Serve Beer in Hell,3.51
3919,Sadako and the Thousand Paper Cranes,4.1
3920,A is for Alibi,3.83
3921,پیر کامل,4.51
3922,Please Ignore Vera Dietz,3.9
3923,Heaven Has No Favorites,4.22
3924,Origin,3.89
3925,Emperor of Thorns,4.26
3926,Nobody's Boy (Sans Famille),4.29
3927,This Savage Song,4.13
3928,Tower of Dawn,4.44
3929,Starlight,4.29
3930,New Moon: The Complete Illustrated Movie Companion,4.35
3931,Dos velas para el diablo,4.04
3932,Cancer: It can be a lonely journey,4.35
3933,Sea Glass,3.99
3934,Moonrise,4.32
3935,Spy Glass,3.99
3936,Perfect Timing,4.12
3937,Sir Gawain and the Green Knight,3.69
3938,Nothing,3.75
3939,Ghostwritten,4.06
3940,Patriot Games,4.13
3941,Seizure,4.16
3942,Eliza and Her Monsters,4.27
3943,The Peacegiver: How Christ Offers to Heal Our Hearts and Homes,4.4
3944,Rumble Fish,3.78
3945,The Reluctant Dom,4.17
3946,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World",4.21
3947,Things Not Seen,3.88
3948,Jayber Crow,4.35
3949,The Little Stranger,3.53
3950,Percy Jackson & the Olympians:  The Ultimate Guide,4.11
3951,Eagle Strike,4.11
3952,After the Quake,3.78
3953,Tunnels of Blood,4.14
3954,One Silent Night,4.13
3955,Sapphique,3.7
3956,Surprised by Joy: The Shape of My Early Life,4.1
3957,Ways to Live Forever,4.19
3958,The Unlikely Pilgrimage of Harold Fry,3.9
3959,The Well of Lost Plots,4.09
3960,Perfect You,3.7
3961,Life Expectancy,3.99
3962,Lunar Park,3.6
3963,Running Out of Time,3.98
3964,Supernova: Akar,3.8
3965,Mirror Image,3.99
3966,Black House,4
3967,The Future of Us,3.58
3968,Born of Night,4.2
3969,Foundation and Earth,4.04
3970,All Fall Down,3.83
3971,Stars Above,4.26
3972,Twisted Love,4.2
3973,The Complete Aubrey/Maturin Novels (5 Volumes),4.69
3974,The Palace of Illusions,4.13
3975,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,3.83
3976,The Little Sister,4.02
3977,1st to Die,4.07
3978,Dissolution,4.08
3979,Peony in Love,3.6
3980,Moon Over Manifest,4.02
3981,The Natural,3.63
3982,The Naked and the Dead,3.94
3983,Green Mansions,3.75
3984,The Capture,3.89
3985,2 States: The Story of My Marriage,3.42
3986,The Sisters Brothers,3.84
3987,Cut & Run,4.06
3988,Beautiful Oblivion,4.12
3989,Royal Blood,4.09
3990,The Vampire Prince,4.23
3991,The Zombie Room,3.6
3992,Stupeur et tremblements,3.72
3993,Crash,3.58
3994,Open House,3.69
3995,...And Ladies of the Club,4.13
3996,Still Missing,3.97
3997,The Time of My Life,3.85
3998,Please Look After Mom,3.79
3999,Staying Strong: 365 Days a Year,4.14
4000,Crossroads and the Dominion of Four,4.28
4001,A Lantern in Her Hand,4.11
4002,In the Skin of a Lion,3.87
4003,The Call of the Wild/White Fang,4.09
4004,The Warlock,4.18
4005,The Darkest Surrender,4.42
4006,Sing You Home,3.76
4007,Storm Warning,3.99
4008,The Temple of My Familiar,4.05
4009,Complete Works,4.42
4010,Wake,3.7
4011,The Rook,4.12
4012,Priestess of the White,3.85
4013,Deep and Dark and Dangerous (A Ghost Story),4.22
4014,Wideacre,3.29
4015,Seven Years in Tibet,4.07
4016,Pedagogy of the Oppressed,4.26
4017,Killing Yourself to Live: 85% of a True Story,3.85
4018,The Woods,4.04
4019,Spell of the Highlander,4.27
4020,The Queen of Zombie Hearts,4.31
4021,Just Ella,3.75
4022,Le Grand Meaulnes,3.77
4023,Zeitoun,4.08
4024,Heartless,3.73
4025,The Hangman's Daughter,3.72
4026,Tao of Pooh and Te of Piglet Boxed Set,4.15
4027,Tales of a Fourth Grade Nothing,4.1
4028,The Complete Tales,4.36
4029,Dark Desires After Dusk,4.38
4030,Dark Fire,4.3
4031,The Shadowhunter's Codex,4.04
4032,Tintin in Tibet,4.21
4033,The Crow Road,4.07
4034,Testament of Youth,4.17
4035,The Rise of Endymion,4.17
4036,Les Rois Maudits,4.49
4037,The Sword of Shannara Trilogy,3.94
4038,Slammerkin,3.7
4039,Unholy Ghosts,3.63
4040,Flowers for Algernon,4.09
4041,The Door Into Summer,4
4042,Shake Hands with the Devil: The Failure of Humanity in Rwanda,4.23
4043,Vampireville,3.92
4044,Complete Works of Oscar Wilde,4.45
4045,Nightlife,3.64
4046,Sword Song,4.29
4047,The Burning Land,4.3
4048,Princess of Glass,4.04
4049,Sever,3.8
4050,Summer of Night,4.02
4051,Sabotaged,3.93
4052,Rules of Prey,4.12
4053,13 Gifts,4.24
4054,Perahu Kertas,3.94
4055,The Black Circle,4.01
4056,Gut gegen Nordwind,3.87
4057,An Old-Fashioned Girl,4.06
4058,Night Owl,4.03
4059,Salem Falls,3.81
4060,Doctor Faustus,4.08
4061,Under the Banner of Heaven: A Story of Violent Faith,3.99
4062,Epilogue,4.28
4063,Mattimeo,4.03
4064,Dance with a Vampire,4.01
4065,The Prodigal Daughter,3.93
4066,Mistress of Rome,4.06
4067,Lovely Vicious,4.09
4068,Rashōmon and Seventeen Other Stories,4.13
4069,Auto-da-Fé,4.05
4070,Bloodhound,4.26
4071,Blackout,3.83
4072,The Unwanteds,4.1
4073,The Forever Song,4.18
4074,Gone Girl,4.05
4075,Twilight Eyes,3.87
4076,Radiance,3.57
4077,Echo,3.92
4078,To Your Scattered Bodies Go,3.95
4079,The Desert Spear,4.23
4080,The Viscount Who Loved Me,4.19
4081,Titus Andronicus,3.71
4082,The Big Over Easy,3.93
4083,Embrace the Night,4.09
4084,I Will Wait for You: Eternal Bliss,4.49
4085,The Ragged Trousered Philanthropists,3.97
4086,Eureka Street,4.19
4087,The Assistant,4.03
4088,Kiss of a Demon King,4.35
4089,Affinity,3.73
4090,The Salmon of Doubt,3.92
4091,Jackdaws,3.94
4092,com نسيان,3.71
4093,Stealing Phoenix,4.26
4094,Into the Gauntlet,3.95
4095,Le Petit Nicolas,4.13
4096,Bring Up the Bodies,4.27
4097,Harry Potter and the Deathly Hallows,4.62
4098,A House for Mr Biswas,3.82
4099,Warriors Box Set,4.55
4100,The Reckoning,4.44
4101,Shards of Honour,4.12
4102,When the Wind Blows,3.92
4103,Sins of the Night,4.18
4104,Rembulan Tenggelam Di Wajahmu,4.28
4105,Where Things Come Back,3.81
4106,The Transfer,4.18
4107,The Chemistry of Death,4.09
4108,A Briefer History of Time,4.21
4109,The Sandman: Endless Nights,4.34
4110,Shirley,3.74
4111,Vision in White,4.11
4112,Accordance,4.28
4113,The Calling,4.1
4114,The Chronicles of Prydain Boxed Set,4.41
4115,The Woman Who Walked Into Doors,3.83
4116,Paladin of Souls,4.14
4117,Lizard Music,4.18
4118,Battlefield of the Mind: Winning the Battle in Your Mind,4.34
4119,Turn Coat,4.45
4120,Seduce Me at Sunrise,4.1
4121,The Night Watch,3.68
4122,Small Favor,4.44
4123,Water Music,4.17
4124,Among the Barons,4.08
4125,Behemoth,4.18
4126,The Letters of Vincent van Gogh,4.02
4127,Dirt Music,3.85
4128,The Complete Works of H.P. Lovecraft,4.35
4129,Presumed Innocent,4.1
4130,The Pilot's Wife,3.51
4131,Forever Princess,4.08
4132,One False Note,3.89
4133,Collected Ghost Stories,4.18
4134,Crush,3.96
4135,Train to Pakistan,3.87
4136,The Republic of Thieves,4.23
4137,Fairest,4.02
4138,The Deptford Trilogy: Fifth Business/The Manticore/World of Wonders,4.32
4139,Persepolis 2: The Story of a Return,4.24
4140,The Enchanted April,3.96
4141,Dragonlance Chronicles,4.22
4142,This is Where I Leave You,3.89
4143,The Feynman Lectures on Physics,4.59
4144,The Will,4.3
4145,Reaper's Property,4.12
4146,Precious Bane,4.24
4147,The Tibetan Book of Living and Dying,4.21
4148,Keeping Faith,3.79
4149,Mythago Wood,3.83
4150,How to Train Your Dragon,3.86
4151,A Piece of Cake,4.16
4152,The Water is Wide,4.1
4153,Icefire,3.91
4154,Warrior of the Light,3.69
4155,"Through a Glass, Darkly",3.79
4156,"Other Voices, Other Rooms",3.81
4157,Catching Jordan,3.85
4158,The Last Guardian,4.14
4159,Count Zero,4.01
4160,Dream Man,4.04
4161,Romancing Mister Bridgerton,4.19
4162,The Legend of Sleepy Hollow (Graphic Novel),3.96
4163,هيبتا,3.78
4164,Cities of the Plain,4.08
4165,The Bartimaeus Trilogy Boxed Set,4.42
4166,Fevre Dream,3.85
4167,Hell House,3.79
4168,Leviathan Wakes,4.23
4169,The Broken Wings,3.93
4170,Dream Story,3.78
4171,What Alice Forgot,4.07
4172,The Lost City of Faar,4.16
4173,Oscar et la dame rose,4.21
4174,Cold Days,4.51
4175,The Return of Sherlock Holmes,4.31
4176,Alive: The Story of the Andes Survivors,4.1
4177,Queen of Sorcery,4.14
4178,Sang Pemimpi,4.11
4179,The Gift of Fear: Survival Signals That Protect Us from Violence,4.2
4180,Roses,4.03
4181,I Shall Wear Midnight,4.36
4182,The Fill-In Boyfriend,3.91
4183,No Great Mischief,4.02
4184,Cash,4.07
4185,Lilith's Brood,4.32
4186,Dragondrums,4.06
4187,Forever in Blue: The Fourth Summer of the Sisterhood,3.8
4188,Little Men,3.85
4189,Taggerung,4.11
4190,Season of Migration to the North,3.71
4191,Gemina,4.55
4192,Lost in a Good Book,4.14
4193,"Slide, a Modern Satire on the Excess of Greed",4.38
4194,Kestrel's Midnight Song,4.02
4195,House,3.59
4196,Undying,4.11
4197,When It Happens,3.74
4198,"Take a Deep Breath - 21 Top Tips for Relaxed, Rewarding and Healthy Life for Stressed Wage Earners",4
4199,As the Matzo Ball Turns,4.44
4200,Intermix Nation,4.16
4201,All My Life,3.46
4202,The Mystery of Revenge,4.22
4203,Interview with a Master,3.96
4204,A Capitalist in North Korea: My Seven Years in the Hermit Kingdom,3.69
4205,Lucky Go Happy: Make Happiness Happen!,4.39
4206,Poet Anderson ...of Nightmares,4.12
4207,The Book of Jubilees,4.89
4208,The Diamond of Darkhold,3.8
4209,Lord of the Shadows,4.23
4210,Voice of the Gods,4.07
4211,Waiting for You,3.84
4212,It Had to Be You,4.04
4213,Just Around The Bend: Más o Menos,4.47
4214,The Millennial Reincarnations,3.86
4215,Asyri: The Wrath of the Fire Stone,4.33
4216,I Have Never,4.25
4217,Something Blue,3.93
4218,1/4 جرام,4.01
4219,"Human, All Too Human",4.22
4220,The Real Book of the Dead,4.21
4221,Stone Cold Touch,4.35
4222,The Hollow Kingdom,4.09
4223,The Tenderness of Wolves,3.75
4224,Philosophical Investigations,4.23
4225,Firebolt,3.97
4226,Jewels of the Sun,4.22
4227,Dragonquest,4.1
4228,"He, She and It",3.98
4229,Evolution of Insanity,4.27
4230,Cascade,4.25
4231,Castle of Wizardry,4.16
4232,The New Drawing on the Right Side of the Brain,3.85
4233,Fall From Grace,4.02
4234,Percy Jackson's Greek Heroes,4.5
4235,Death on the Installment Plan,4.22
4236,Crush,4.3
4237,Submarine,3.77
4238,The Gladiator,4.15
4239,Wild Seed,4.21
4240,Silence,4.08
4241,This Thing of Darkness,4.49
4242,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,3.76
4243,The Ambassador's Mission,3.91
4244,Little Town on the Prairie,4.18
4245,Airborn,4.16
4246,Blackout,4.77
4247,Moab Is My Washpot,3.98
4248,The Prisoner of Heaven,3.98
4249,Captured,4.05
4250,The Black Cauldron,4.13
4251,Little Children,3.62
4252,Vanish,4.12
4253,Not Open: Win the Invisible Spiritual Culture War,4.29
4254,From Here to Eternity,4.09
4255,Skeleton Key,4.06
4256,First Rider's Call,4.21
4257,The Almond Tree,4.11
4258,Charade,3.98
4259,"Where'd You Go, Bernadette",3.91
4260,Moll Flanders,3.51
4261,"Speak, Memory",4.19
4262,Blue Noon,3.85
4263,Martin Chuzzlewit,3.83
4264,"Bone, Vol, 1: Out from Boneville",4.16
4265,The Change,4.33
4266,Son of a Witch,3.46
4267,Tick Tock,3.72
4268,The Man Who Laughs,4.22
4269,Antigone,3.81
4270,Second Chance Summer,4.16
4271,The Complete Tales and Poems of Winnie-the-Pooh,4.5
4272,Oh. My. Gods.,3.79
4273,"Wind, Sand and Stars",4.18
4274,The Changeling,4.15
4275,Illuminations,4.38
4276,A Little Life,4.29
4277,Mr. Nice,3.85
4278,Rachel's Holiday,3.94
4279,Métaphysique des tubes,3.85
4280,Awakening the Fire,3.75
4281,The Magician King,3.91
4282,Too Loud a Solitude,4.11
4283,Awakening,3.66
4284,The Woman Warrior,3.73
4285,My Father's Dragon,4.09
4286,Der Kuss des Kjer,4.32
4287,American Born Chinese,3.88
4288,Shibumi,4.21
4289,Graffiti Moon,3.9
4290,Capitães da Areia,4.19
4291,Just for You,4.26
4292,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,4.14
4293,Sacajawea,4.24
4294,Taran Wanderer,4.14
4295,Pure,3.74
4296,Plague of Angels,3.46
4297,Unscrupulous,3.72
4298,Magic America,3.83
4299,The Contortionist's Handbook,3.98
4300,Lodestar,4.74
4301,A Dog's Life: The Autobiography of a Stray,4.19
4302,The Dirt: Confessions of the World's Most Notorious Rock Band,4.16
4303,In the Shadow of Young Girls in Flower,4.4
4304,Messages From Heaven,4.19
4305,The Long Patrol,4.11
4306,How to Be a Woman,3.73
4307,Undressed,3.63
4308,Maybe Someday,4.3
4309,We Were Liars,3.84
4310,Space Trilogy: Out of the Silent Planet / Perelandra / That Hideous Strength,4.11
4311,The Elements of Style,4.2
4312,The Unabridged Journals of Sylvia Plath,4.3
4313,Cabin Fever,4.22
4314,The Fortress,4.67
4315,Demons at Deadnight,4.14
4316,The Hundred Thousand Kingdoms,3.83
4317,Sister,3.77
4318,Regeneration,4.03
4319,طبائع الاستبداد ومصارع الاستعباد,4.21
4320,The Darkest Part of the Forest,3.91
4321,Queen of Shadows,4.59
4322,Pyongyang: A Journey in North Korea,3.92
4323,The Broken Rose,4.71
4324,Killers of the Dawn,4.23
4325,Nostromo,3.82
4326,The Never War,4.12
4327,Once Upon a Marigold,3.98
4328,The Reivers,3.79
4329,آينشتين والنسبية,4.08
4330,Play It as It Lays,3.87
4331,Goddess of the Rose,4.14
4332,The Rice Mother,4.09
4333,The Dangerous Days of Daniel X,3.58
4334,Frindle,3.8
4335,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",3.87
4336,Between,3.94
4337,Fractured,4.15
4338,Parce que je t'aime,4.09
4339,The World of Winnie-the-Pooh,4.43
4340,Gray Hawk of Terrapin,4.39
4341,Shane,3.82
4342,Shattered Mirror,4.03
4343,Finally,4.19
4344,Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier,4.22
4345,The Amazing Book is Not on Fire,4.5
4346,"Botanical Shakespeare: An Illustrated Compendium of All the Flowers, Fruits, Herbs, Trees, Seeds, and Grasses Cited by the World's Greatest Playwright",4.23
4347,Seventh Son,3.86
4348,The Lost Boy,4.09
4349,Animorphs,4.34
4350,"The Sandman, Vol. 2: The Doll's House",4.44
4351,The Dragonet Prophecy,4.3
4352,Armée des ombres (DF) (Onglet Dérivé),5
4353,White Collar Blackmail,4.29
4354,The Lives of Christopher Chant,4.23
4355,The Chamber,3.78
4356,Whirlwind,3.8
4357,A Walk Across America,4.03
4358,Heart's Blood,4.09
4359,The Assiduous Quest of Tobias Hopkins: The Complete Novel,4.25
4360,The Transall Saga,4.18
4361,The Novice,4.13
4362,A Work in Progress,4.31
4363,Morning Star,4.49
4364,Holding Up the Universe,3.9
4365,The Seven Storey Mountain,4.17
4366,Fall of Kings,4.37
4367,Still Life,3.88
4368,What the Heart Wants,3.77
4369,Rosto inacabado (PT) (2013),5
4370,Equus,3.94
4371,Trials of Death,4.25
4372,Two-Way Street,3.8
4373,To Tame a Highland Warrior,4.14
4374,The Crow,4.27
4375,The Monstrumologist,3.89
4376,Against Nature,3.87
4377,The Wide Game,3.93
4378,Reaper's Gale,4.36
4379,Pay It Forward,4.17
4380,Night Train to Lisbon,3.72
4381,Ghost World,3.84
4382,Misguided Angel,3.93
4383,Antifragile: Things That Gain from Disorder,4.07
4384,The Ghost Bride,3.75
4385,The Revenge of Seven,4.28
4386,"Death Note, Vol. 2: Confluence",4.43
4387,Keeping You a Secret,3.96
4388,Micah,3.62
4389,The Miseducation of Cameron Post,3.99
4390,What Happened to Lani Garver,4.04
4391,Fighting Redemption,4.22
4392,The Dress Lodger,3.57
4393,Tiger Eyes,3.87
4394,A Long Way Down,3.42
4395,Alternatives to a Frozen Mouse,4.18
4396,This Perfect Day,4.03
4397,The Lottery,4.09
4398,The Lacuna,3.78
4399,A Curse Dark as Gold,3.57
4400,The Soldiers of Halla,4.26
4401,Dreams of a Dark Warrior,4.39
4402,Breathe,4.37
4403,Stolen Lives: Twenty Years in a Desert Jail,4.1
4404,حياة في الإدارة,4.48
4405,The Good Girl,3.82
4406,April Fool's Day,4.16
4407,The Friday Night Knitting Club,3.41
4408,The Well of Shades,4.25
4409,"Romance of the Three Kingdoms, Vol. 1 of 2",4.29
4410,We Were Soldiers Once... and Young: Ia Drang - The Battle that Changed the War in Vietnam,4.3
